StudentID,Name,Age,Email,Department,GPA,GraduationYear
75961,April Turner,20,april.turner459@gmail.com,Biology,3.53,2029
55746,Kathleen Marshall,18,kathleen.marshall81@hotmail.com,Physics,2.54,2025
81024,Donna Beck,18,donna.beck611@yahoo.com,Mathematics,2.45,2028
55484,Alexander Webb,19,alexander.webb836@hotmail.com,Computer Science,3.28,2029
96410,Melanie Ramos,18,melanie.ramos136@university.edu,Computer Science,3.13,2029
4140,Hunter Martinez,21,sandy22@rollins.com,Physics,2.02,2028
89723,Ellen Wright,19,ellen.wright909@hotmail.com,Physics,2.64,2029
72554,Michelle Larsen,24,michelle.larsen632@yahoo.com,Chemistry,3.68,2028
99572,Sara Obrien,18,sara.obrien433@yahoo.com,Mathematics,3.44,2028
94163,Mr. Justin Green III,19,mr..justin.green.iii24@hotmail.com,Chemistry,4.0,2029
28251,Lisa Bridges,19,lisa.bridges20@hotmail.com,Physics,2.41,2027
52211,Tamara Huang,18,tamara.huang381@gmail.com,Chemistry,3.59,2024
10974,Tammy Jones,22,tammy.jones428@gmail.com,Computer Science,2.91,2024
25408,Donald Smith,20,donald.smith994@gmail.com,Computer Science,3.34,2024
12747,Dylan Foster,20,dylan.foster315@university.edu,Chemistry,3.08,2024
11567,Jason Torres,23,jason.torres522@yahoo.com,Computer Science,2.94,2025
57267,Cynthia Moore,24,cynthia.moore727@university.edu,Computer Science,2.13,2027
82793,Jill Ray,22,jill.ray694@university.edu,Biology,3.35,2024
28521,Carolyn Cordova,19,carolyn.cordova2@hotmail.com,Chemistry,2.95,2026
48555,Kelly Liu,18,kelly.liu76@hotmail.com,Physics,3.2,2024
86240,Andrew Anderson,23,andrew.anderson442@university.edu,Computer Science,2.72,2030
94967,Angela Lin,25,angela.lin94@university.edu,Mathematics,3.33,2027
9676,Michelle Wang,24,mikecollins@gmail.com,Computer Science,3.44,2028
83890,Mark Jimenez,22,mark.jimenez643@university.edu,Computer Science,3.41,2024
98243,Bobby Flores,25,bobby.flores817@university.edu,Biology,2.97,2027
34455,Phillip Turner,20,phillip.turner413@university.edu,Mathematics,3.81,2028
94706,Teresa Jones,24,teresa.jones540@yahoo.com,Chemistry,3.8,2025
95398,Margaret Edwards,20,margaret.edwards662@university.edu,Physics,2.84,2028
4906,Mary Guerra,25,mary.guerra733@university.edu,Physics,3.73,2028
60637,Lisa Nelson,25,lisa.nelson639@hotmail.com,Computer Science,2.81,2030
21701,Sandra Drake,24,sandra.drake669@university.edu,Computer Science,4.0,2025
37779,Daniel White,20,daniel.white114@university.edu,Computer Science,2.77,2025
83754,Melissa Goodman,19,melissa.goodman258@hotmail.com,Biology,2.38,2030
25164,Susan Mitchell DVM,19,susan.mitchell.dvm991@yahoo.com,Physics,1.92,2024
93720,Hannah Montoya,22,hannah.montoya575@gmail.com,Chemistry,3.49,2024
22840,Anna Higgins,19,anna.higgins238@gmail.com,Chemistry,2.8,2028
90817,Kimberly Stone DDS,24,kimberly.stone.dds152@university.edu,Physics,3.26,2028
79387,Carol Christensen,23,carol.christensen468@university.edu,Chemistry,2.64,2026
5773,James Moore,24,daniel72@long.com,Physics,2.37,2024
23734,Michael Gonzalez,23,michael.gonzalez65@gmail.com,Computer Science,2.38,2030
98404,Michelle Mitchell,21,michelle.mitchell411@gmail.com,Physics,3.02,2025
46685,Garrett Wilson,22,garrett.wilson479@university.edu,Computer Science,2.8,2027
93820,Donald Franklin,20,donald.franklin174@yahoo.com,Biology,1.35,2024
61393,Wayne Gray,23,wayne.gray805@gmail.com,Chemistry,3.21,2024
1383,Stephanie Mitchell,18,michellemoody@williams.com,Chemistry,3.68,2026
18173,Spencer Camacho,20,spencer.camacho215@yahoo.com,Biology,3.05,2025
55687,Connie Ramirez,24,connie.ramirez949@gmail.com,Computer Science,2.44,2028
60151,Karen Munoz,20,karen.munoz667@hotmail.com,Physics,3.17,2029
74499,Richard Hartman,23,richard.hartman182@yahoo.com,Physics,3.18,2027
18510,Donald Terry,19,donald.terry62@hotmail.com,Computer Science,2.7,2030
19776,Matthew Moon,24,matthew.moon72@yahoo.com,Mathematics,2.96,2024
66251,Kelly Miller,25,kelly.miller654@university.edu,Physics,3.32,2026
56888,Tiffany Anderson,21,tiffany.anderson466@university.edu,Physics,4.0,2028
59559,Jessica Carney,23,jessica.carney305@gmail.com,Chemistry,3.28,2026
95133,Eric Jordan,21,eric.jordan542@gmail.com,Computer Science,2.26,2025
70632,Mary Nelson,22,mary.nelson400@university.edu,Physics,1.32,2029
25856,Teresa Horton,21,teresa.horton546@university.edu,Chemistry,3.71,2026
90816,Rhonda Willis,25,rhonda.willis409@gmail.com,Physics,3.06,2028
87078,Brian Porter,20,brian.porter27@university.edu,Computer Science,2.78,2030
53978,Brian Gonzalez,20,brian.gonzalez873@hotmail.com,Physics,3.68,2028
44309,Sherri Baker,19,sherri.baker527@yahoo.com,Computer Science,3.15,2027
84461,Dana Williams,21,dana.williams29@yahoo.com,Chemistry,3.07,2025
99290,Charles Shah,20,charles.shah976@gmail.com,Physics,3.09,2028
55801,Patricia Hernandez,24,patricia.hernandez421@yahoo.com,Chemistry,3.32,2028
24371,Lauren Freeman,18,lauren.freeman438@university.edu,Mathematics,3.74,2025
1436,Alex Jones DVM,21,alex.jones.dvm68@hotmail.com,Biology,2.96,2024
3898,Joanne Olsen,25,joanne.olsen573@gmail.com,Biology,3.54,2027
28767,Morgan Valencia,25,morgan.valencia275@hotmail.com,Mathematics,3.06,2026
73578,Shannon Cain,21,shannon.cain200@hotmail.com,Chemistry,3.27,2027
28312,Justin Yu,24,justin.yu131@hotmail.com,Mathematics,3.04,2025
80544,Diana Johnson,19,diana.johnson982@yahoo.com,Chemistry,2.1,2027
17770,Thomas Murphy,20,thomas.murphy144@university.edu,Mathematics,3.44,2024
19924,Tracy Martinez,20,tracy.martinez742@gmail.com,Biology,3.05,2026
35544,Mark Frank,24,mark.frank380@hotmail.com,Biology,3.08,2025
40110,Robert Montgomery,19,robert.montgomery951@hotmail.com,Computer Science,2.25,2029
95082,Nathan Wilson,23,nathan.wilson92@gmail.com,Chemistry,2.95,2028
12537,Jasmine Frye,22,jasmine.frye357@university.edu,Physics,2.9,2025
56475,Angela Parker,18,angela.parker356@university.edu,Chemistry,4.0,2026
69087,Philip Cummings,23,philip.cummings837@gmail.com,Biology,2.68,2025
34676,Holly Austin,23,holly.austin34@gmail.com,Computer Science,3.13,2026
23072,Stephanie Fields,25,stephanie.fields2@gmail.com,Physics,3.37,2029
67368,Kristen Jackson,20,kristen.jackson614@hotmail.com,Chemistry,2.26,2030
52129,Elizabeth Barton,20,elizabeth.barton379@yahoo.com,Biology,2.98,2028
17114,Kelsey Baker,21,kelsey.baker423@yahoo.com,Mathematics,3.37,2028
39119,Adam Jackson,25,adam.jackson746@hotmail.com,Computer Science,2.11,2029
72246,Diane Brown,25,diane.brown136@gmail.com,Chemistry,3.55,2028
2999,Philip Jackson,19,philip.jackson212@hotmail.com,Chemistry,3.53,2026
92826,Laura Jackson,19,laura.jackson444@yahoo.com,Computer Science,2.02,2029
86419,Christian Bryant,18,christian.bryant147@university.edu,Mathematics,2.75,2029
72557,Tracy George,19,tracy.george597@university.edu,Biology,2.83,2026
48560,Megan Alvarado,19,megan.alvarado548@yahoo.com,Mathematics,1.5,2027
58675,Christopher Rodriguez,21,christopher.rodriguez23@university.edu,Computer Science,3.15,2030
96068,Lisa Johnson,18,lisa.johnson933@gmail.com,Biology,3.92,2025
5376,Victoria Knight,21,victoria.knight876@university.edu,Chemistry,3.56,2030
29153,Emma Reed,21,emma.reed286@gmail.com,Chemistry,2.68,2030
84931,Zachary Swanson MD,20,zachary.swanson.md776@university.edu,Biology,3.26,2027
29880,Paul Hansen,22,paul.hansen110@gmail.com,Physics,2.65,2026
16806,Julie Herrera,24,julie.herrera711@yahoo.com,Computer Science,2.56,2025
71660,Carla Goodman,20,carla.goodman64@gmail.com,Computer Science,4.0,2024
48477,Eric Reese,19,eric.reese695@yahoo.com,Computer Science,4.0,2027
11984,Travis Allen,23,travis.allen611@university.edu,Computer Science,3.17,2026
70770,Carl Harris,24,carl.harris163@university.edu,Chemistry,3.38,2026
2403,Patrick Blackburn,25,patrick.blackburn877@university.edu,Physics,2.93,2027
98426,Richard Smith,25,richard.smith917@university.edu,Computer Science,3.51,2025
9806,Stephanie Beck,18,rwinters@hotmail.com,Biology,2.74,2028
49300,Timothy Howard,25,timothy.howard390@hotmail.com,Mathematics,3.01,2025
23729,Erin Smith,25,erin.smith143@yahoo.com,Chemistry,2.66,2030
80774,Jordan Carter,19,jordan.carter638@hotmail.com,Chemistry,3.15,2028
68054,Steven Rivera,19,steven.rivera290@gmail.com,Mathematics,3.01,2027
41189,Claudia Brown,19,claudia.brown899@gmail.com,Biology,3.41,2024
73051,Aaron Hernandez,25,aaron.hernandez31@university.edu,Biology,4.0,2025
30884,Angela Ryan,25,angela.ryan696@gmail.com,Physics,2.38,2030
54723,James Gonzalez,19,james.gonzalez953@hotmail.com,Biology,3.58,2025
4838,Dennis Cooper PhD,21,dennis.cooper.phd49@gmail.com,Physics,2.93,2026
78929,Melissa Rogers,23,melissa.rogers799@yahoo.com,Computer Science,2.35,2030
24456,Thomas Peterson,18,thomas.peterson567@university.edu,Physics,3.52,2025
13196,Megan Orr,22,megan.orr227@university.edu,Chemistry,2.73,2026
11957,Nicole Johnson,22,nicole.johnson147@gmail.com,Mathematics,3.62,2024
98922,Robert Hendrix,24,robert.hendrix6@hotmail.com,Biology,2.99,2029
60566,Vincent Novak,23,vincent.novak574@university.edu,Mathematics,3.04,2026
96990,Shelley Miller,24,shelley.miller811@university.edu,Chemistry,4.0,2025
60350,Timothy Sanchez,25,timothy.sanchez947@yahoo.com,Chemistry,3.56,2024
7368,Stephanie Elliott,18,stephanie.elliott678@gmail.com,Chemistry,4.0,2024
52903,Michael Lucas,20,michael.lucas472@gmail.com,Chemistry,3.52,2025
4265,James Mitchell,21,gracejohnson@yahoo.com,Mathematics,3.27,2026
3873,Stacy Rodriguez,22,tranjulia@romero.biz,Computer Science,3.59,2026
35946,Andrew Cruz,18,andrew.cruz713@university.edu,Chemistry,3.32,2026
98912,Olivia Harris,24,olivia.harris180@yahoo.com,Computer Science,3.57,2029
37924,Melissa Patel MD,18,melissa.patel.md125@university.edu,Computer Science,3.03,2024
41272,Jacqueline Monroe,22,jacqueline.monroe483@yahoo.com,Mathematics,2.24,2029
36273,Jonathan Perez,18,jonathan.perez598@university.edu,Chemistry,2.9,2030
95547,Misty Garcia,25,misty.garcia674@university.edu,Biology,3.16,2025
91312,Kurt Daniels,22,kurt.daniels33@university.edu,Mathematics,2.06,2029
70964,Jason Herrera,22,jason.herrera931@hotmail.com,Computer Science,3.16,2025
21174,Elizabeth Sanchez,24,elizabeth.sanchez720@hotmail.com,Biology,2.09,2030
49318,Christopher Banks,24,christopher.banks547@university.edu,Mathematics,3.34,2028
48603,Brad Fisher,22,brad.fisher496@yahoo.com,Computer Science,2.86,2030
81863,Rodney Evans,22,rodney.evans935@hotmail.com,Computer Science,3.17,2029
52716,Jordan Calhoun MD,18,jordan.calhoun.md765@gmail.com,Physics,3.88,2025
73703,Shawn Hickman,24,shawn.hickman701@hotmail.com,Chemistry,2.58,2029
92751,Matthew Garcia,19,matthew.garcia528@gmail.com,Mathematics,2.85,2027
75746,Darryl Richardson,18,darryl.richardson170@hotmail.com,Biology,2.0,2030
69599,Carolyn Cantu,19,carolyn.cantu85@yahoo.com,Mathematics,4.0,2029
82922,Jessica Gibson,25,jessica.gibson55@university.edu,Physics,2.61,2027
49268,Devin Ferrell,24,devin.ferrell220@gmail.com,Computer Science,2.34,2030
98320,Carol Gay,22,carol.gay675@yahoo.com,Mathematics,3.16,2029
11481,Benjamin Sullivan,25,benjamin.sullivan832@hotmail.com,Chemistry,3.18,2026
12221,Jason Powell,21,jason.powell738@university.edu,Chemistry,2.69,2030
31721,Susan Cunningham,24,susan.cunningham224@hotmail.com,Computer Science,2.39,2027
1422,Lucas Nguyen,22,lucas.nguyen281@hotmail.com,Physics,4.0,2027
51967,Michael Tran,20,michael.tran113@gmail.com,Mathematics,3.19,2025
21387,Timothy Williams,23,timothy.williams513@gmail.com,Mathematics,3.33,2025
5968,Adrian Dean,21,adrian.dean946@university.edu,Mathematics,2.43,2026
38092,Henry Huerta,23,henry.huerta408@university.edu,Physics,2.09,2025
3671,Julia Torres,20,julia.torres245@yahoo.com,Computer Science,3.06,2024
14294,Amber Cooper,25,amber.cooper808@yahoo.com,Physics,2.93,2024
4181,Rachel Williams,21,rachel.williams661@gmail.com,Computer Science,2.92,2030
19127,Cheryl Rose,21,cheryl.rose985@hotmail.com,Chemistry,3.23,2024
62982,Billy Wallace,18,billy.wallace620@yahoo.com,Mathematics,2.49,2024
44721,Jennifer Nichols,25,jennifer.nichols403@yahoo.com,Physics,3.57,2029
40355,Joshua Dunlap,18,joshua.dunlap460@university.edu,Computer Science,3.18,2025
21787,Matthew Wilson,18,matthew.wilson228@hotmail.com,Physics,3.97,2024
54053,Richard Riley,19,richard.riley343@yahoo.com,Biology,3.04,2027
66463,Sarah Martin,23,sarah.martin117@university.edu,Computer Science,4.0,2029
90142,Vincent Castillo,22,vincent.castillo845@hotmail.com,Physics,3.2,2025
88883,Alyssa Vance,21,alyssa.vance480@university.edu,Physics,3.58,2024
80216,James Gardner,24,james.gardner345@hotmail.com,Chemistry,3.32,2026
57524,Robert Cortez,18,robert.cortez202@gmail.com,Physics,2.94,2029
53550,David Grant,19,david.grant899@university.edu,Biology,3.48,2030
53505,Jennifer Simpson DVM,23,jennifer.simpson.dvm703@gmail.com,Chemistry,3.25,2026
36240,Michael Flowers,25,michael.flowers43@gmail.com,Computer Science,3.28,2028
74798,Kelly Moore,25,kelly.moore819@hotmail.com,Computer Science,3.22,2029
8431,Julie Martin,25,angelawilliams@gmail.com,Chemistry,3.56,2030
23882,Joshua King,18,joshua.king116@gmail.com,Mathematics,2.92,2027
10994,Danny Lowe PhD,22,danny.lowe.phd619@gmail.com,Mathematics,3.29,2030
34959,Jose Harrison,19,jose.harrison298@gmail.com,Physics,3.33,2026
26512,Bradley Parks,24,bradley.parks430@yahoo.com,Computer Science,3.31,2025
98483,Lisa Hall,18,lisa.hall676@university.edu,Chemistry,2.51,2024
93025,Jenna Wilson,19,jenna.wilson47@yahoo.com,Chemistry,3.14,2030
26221,Sean Kane,18,sean.kane981@yahoo.com,Mathematics,2.7,2028
6565,Valerie Howard,23,valerie.howard389@university.edu,Physics,3.28,2027
30065,Tamara Harris,22,tamara.harris199@yahoo.com,Mathematics,3.2,2030
77162,Virginia Casey,25,virginia.casey705@yahoo.com,Computer Science,2.42,2024
93109,Cody Reid,24,cody.reid663@gmail.com,Mathematics,3.3,2025
26119,Mark Davis,22,mark.davis311@yahoo.com,Chemistry,2.8,2024
5615,Melissa Estrada,18,bowmanmatthew@martin-duran.org,Biology,2.17,2029
65887,Bob Jones,25,bob.jones958@hotmail.com,Chemistry,2.89,2027
56685,Blake Bonilla,22,blake.bonilla713@hotmail.com,Chemistry,3.71,2029
10287,Jose Bennett,21,jose.bennett739@university.edu,Chemistry,2.09,2026
51122,Bethany Harding,23,bethany.harding572@yahoo.com,Mathematics,3.52,2028
68793,Ashley Smith,22,ashley.smith171@hotmail.com,Physics,1.92,2030
77118,Ryan Pierce,21,ryan.pierce440@hotmail.com,Computer Science,2.09,2024
31965,Candace Stuart,18,candace.stuart828@yahoo.com,Chemistry,3.11,2024
43706,Heather Morales,20,heather.morales177@yahoo.com,Chemistry,2.39,2028
35640,Stephanie Hoffman,20,stephanie.hoffman606@yahoo.com,Physics,3.64,2025
68000,Daniel Baker,25,daniel.baker813@yahoo.com,Chemistry,2.73,2026
89317,Robert Mitchell,19,robert.mitchell104@university.edu,Biology,2.22,2028
70541,Michael Bradshaw,22,michael.bradshaw465@university.edu,Physics,2.61,2029
81180,Rachel Oneal,20,rachel.oneal975@gmail.com,Physics,3.32,2025
19607,Melanie Long,18,melanie.long241@university.edu,Chemistry,3.43,2027
22004,Linda Bautista,21,linda.bautista401@yahoo.com,Chemistry,1.72,2027
16366,Gregory Wallace,20,gregory.wallace387@gmail.com,Chemistry,2.55,2027
96161,Michael Jones,24,michael.jones782@university.edu,Chemistry,4.0,2028
97467,Sarah King,21,sarah.king305@gmail.com,Computer Science,2.64,2026
67086,Jennifer Porter,20,jennifer.porter987@university.edu,Physics,2.23,2029
4580,David Taylor,25,david.taylor209@gmail.com,Mathematics,2.68,2027
72018,Amy Holt,22,amy.holt516@gmail.com,Physics,2.85,2024
54773,Alisha Rasmussen,25,alisha.rasmussen29@gmail.com,Biology,3.26,2027
8113,Katherine Taylor,20,katherine.taylor814@hotmail.com,Chemistry,2.05,2028
41880,Matthew Watson,24,matthew.watson96@hotmail.com,Computer Science,2.27,2024
9853,Debra Bradley,21,debra.bradley927@yahoo.com,Chemistry,2.87,2026
50012,Mary Conley,21,mary.conley418@gmail.com,Chemistry,2.57,2025
92905,Michelle Evans,22,michelle.evans570@gmail.com,Chemistry,2.44,2025
53231,Michelle Simpson,19,michelle.simpson975@hotmail.com,Chemistry,3.51,2026
11580,Ashley Parrish,18,ashley.parrish8@yahoo.com,Biology,2.1,2029
42720,Alexis Benson,23,alexis.benson651@hotmail.com,Biology,2.81,2029
92843,Nathan Nelson,23,nathan.nelson374@university.edu,Computer Science,3.37,2025
38118,Heather Thompson,24,heather.thompson612@university.edu,Chemistry,4.0,2026
12164,David Douglas Jr.,21,david.douglas.jr.122@university.edu,Chemistry,3.8,2030
11959,Pamela Davis,22,pamela.davis194@hotmail.com,Computer Science,2.66,2024
3694,Scott Montes,24,vanessameyers@hotmail.com,Chemistry,2.03,2026
24583,Lance Simmons,18,lance.simmons976@university.edu,Biology,4.0,2025
65549,Angela Ramirez,24,angela.ramirez555@yahoo.com,Mathematics,2.39,2028
59085,Robert Haynes,20,robert.haynes135@yahoo.com,Physics,3.47,2029
51738,Andrew Harper,24,andrew.harper989@university.edu,Chemistry,2.89,2025
89542,Todd Thomas,21,todd.thomas761@university.edu,Physics,3.01,2030
48383,Brian Clark,18,brian.clark244@university.edu,Mathematics,3.48,2026
69121,Matthew Baker,20,matthew.baker508@hotmail.com,Chemistry,3.02,2028
15433,Matthew Murphy,20,matthew.murphy542@yahoo.com,Computer Science,2.76,2029
61384,Mike Freeman,19,mike.freeman130@hotmail.com,Mathematics,2.85,2030
27502,Stephanie Parker,22,stephanie.parker51@university.edu,Computer Science,2.88,2028
75289,Riley Bryant,25,riley.bryant278@gmail.com,Biology,3.05,2029
75356,Zachary Cole,18,zachary.cole872@university.edu,Chemistry,3.08,2024
5550,Daniel Daniel,22,christianbrown@yahoo.com,Physics,3.51,2027
80516,Zachary Ferrell,23,zachary.ferrell477@university.edu,Computer Science,2.55,2025
9630,Jennifer Perez PhD,19,jennifer.perez.phd283@yahoo.com,Biology,1.24,2029
63687,Jennifer Barrett,25,jennifer.barrett821@gmail.com,Chemistry,3.44,2025
99510,Rebecca Patel,23,rebecca.patel522@university.edu,Chemistry,2.77,2026
59580,Patrick Nelson,25,patrick.nelson683@university.edu,Physics,3.89,2026
13960,Dylan Johnston,21,dylan.johnston807@hotmail.com,Mathematics,2.47,2029
37159,Blake Orr,18,blake.orr641@hotmail.com,Biology,2.65,2030
23345,Anthony French,23,anthony.french994@gmail.com,Computer Science,1.92,2029
6711,Rachel Hill,22,elizabeth41@hill-johnson.com,Computer Science,2.99,2026
39225,Sharon Williams,24,sharon.williams867@university.edu,Chemistry,3.05,2027
30024,Charles Fuentes,18,charles.fuentes570@yahoo.com,Biology,4.0,2030
56765,Jennifer Ferguson,25,jennifer.ferguson779@yahoo.com,Chemistry,1.91,2027
71471,Molly Watts,20,molly.watts285@gmail.com,Computer Science,3.54,2028
28096,Joseph Howard,22,joseph.howard668@university.edu,Chemistry,2.57,2030
34719,Richard Brewer,24,richard.brewer104@yahoo.com,Physics,1.95,2029
11332,Eric Rush,25,eric.rush455@university.edu,Physics,4.0,2027
13074,Michael Robinson,24,michael.robinson68@gmail.com,Biology,3.0,2027
63539,Kelly Gilbert,18,kelly.gilbert274@gmail.com,Chemistry,3.32,2025
71756,Bonnie Carter,21,bonnie.carter7@university.edu,Mathematics,3.14,2024
39795,James Williams,22,james.williams863@hotmail.com,Mathematics,3.05,2024
46659,Megan Miller,22,megan.miller899@gmail.com,Physics,3.19,2025
79745,Kevin Mccullough,24,kevin.mccullough335@yahoo.com,Physics,2.87,2030
27684,Jamie Guerrero,18,jamie.guerrero526@gmail.com,Chemistry,2.68,2030
57450,Dr. Hannah Patterson,20,dr..hannah.patterson251@university.edu,Chemistry,3.45,2030
61017,Mr. Lawrence Brooks,21,mr..lawrence.brooks107@gmail.com,Physics,2.94,2029
94625,Michelle Harris,24,michelle.harris716@hotmail.com,Computer Science,2.12,2030
76950,Jennifer Mckenzie,23,jennifer.mckenzie975@yahoo.com,Chemistry,3.16,2027
62057,Charles Lester,23,charles.lester132@yahoo.com,Mathematics,2.54,2025
63444,Valerie Gonzalez,23,valerie.gonzalez779@yahoo.com,Biology,3.21,2030
64690,Dr. Sarah Smith,24,dr..sarah.smith418@yahoo.com,Biology,2.34,2025
7899,John Griffith,22,john.griffith667@yahoo.com,Physics,2.99,2025
99491,Mr. David Wright,25,mr..david.wright329@yahoo.com,Computer Science,3.18,2026
62604,Sandy Oconnor,20,sandy.oconnor516@yahoo.com,Biology,2.55,2028
81525,Nathaniel Floyd,23,nathaniel.floyd174@hotmail.com,Physics,3.0,2026
4236,Laura King,23,laura.king622@hotmail.com,Computer Science,2.37,2027
43844,Glenn Elliott,20,glenn.elliott594@yahoo.com,Physics,3.24,2024
97530,Noah Rhodes,19,noah.rhodes693@gmail.com,Chemistry,2.95,2024
44749,Laurie Carter,23,laurie.carter910@gmail.com,Physics,3.67,2025
21204,Vanessa Santiago,25,vanessa.santiago771@university.edu,Mathematics,3.98,2025
98587,Christina Castillo,20,christina.castillo792@university.edu,Physics,3.31,2025
52522,Ralph Hendricks,22,ralph.hendricks254@gmail.com,Chemistry,3.16,2026
24935,Mark Henson,24,mark.henson840@yahoo.com,Physics,2.23,2029
51831,Phillip Ward,22,phillip.ward256@yahoo.com,Chemistry,3.19,2025
59839,Emily Lane,24,emily.lane524@yahoo.com,Chemistry,3.23,2029
8492,Christine Tyler,20,christine.tyler349@university.edu,Mathematics,3.58,2029
69214,Lindsey Robinson,18,lindsey.robinson502@hotmail.com,Biology,3.18,2024
18964,Meghan Hernandez,23,meghan.hernandez943@yahoo.com,Mathematics,2.02,2030
87105,Megan Oliver,20,megan.oliver90@university.edu,Chemistry,3.26,2029
22237,Yolanda Garrett,21,yolanda.garrett290@gmail.com,Chemistry,2.64,2025
46783,Gregory Rios,23,gregory.rios691@yahoo.com,Physics,2.72,2027
90390,Laura Kelley,19,laura.kelley291@hotmail.com,Computer Science,3.72,2028
74647,Justin Mcbride,20,justin.mcbride923@yahoo.com,Physics,2.5,2024
18606,Michael Barnes,19,michael.barnes303@university.edu,Chemistry,3.29,2025
46605,Maria Ferguson,18,maria.ferguson75@university.edu,Physics,3.62,2027
79957,Carrie Stafford,23,carrie.stafford666@yahoo.com,Biology,2.97,2028
41567,Dr. Morgan Young,21,dr..morgan.young533@yahoo.com,Computer Science,3.12,2029
2145,Amanda Walters,23,amanda.walters138@yahoo.com,Chemistry,3.37,2027
65177,Erica Baker,22,erica.baker980@university.edu,Biology,1.93,2028
49174,Joann Glass,21,joann.glass225@yahoo.com,Computer Science,3.06,2027
73179,Sheila Johnson,24,sheila.johnson4@gmail.com,Physics,2.6,2026
93522,Carlos Hensley,21,carlos.hensley455@hotmail.com,Biology,2.35,2028
5902,Steve Green,24,gabrielbrown@hotmail.com,Chemistry,2.9,2025
95161,Melissa Stout,18,melissa.stout464@university.edu,Physics,3.07,2030
93575,Patrick Santana,25,patrick.santana292@yahoo.com,Chemistry,2.71,2026
37968,Timothy Bauer,20,timothy.bauer103@gmail.com,Computer Science,2.11,2030
56003,Emily Griffith,22,emily.griffith366@gmail.com,Physics,3.31,2029
44406,Kevin Davis,19,kevin.davis244@hotmail.com,Biology,2.95,2025
55675,Stephen Boyer,25,stephen.boyer120@university.edu,Chemistry,3.46,2029
42984,Cesar Wilson,19,cesar.wilson971@gmail.com,Physics,3.36,2030
19312,Brian Fuentes,21,brian.fuentes716@gmail.com,Chemistry,3.11,2028
27644,Tammy Hendrix,20,tammy.hendrix802@gmail.com,Chemistry,2.45,2026
94882,Richard Schneider,19,richard.schneider588@university.edu,Chemistry,2.65,2027
86061,Amanda Phelps,20,amanda.phelps57@yahoo.com,Physics,2.4,2030
98060,Raymond Barber,23,raymond.barber855@yahoo.com,Physics,2.1,2029
66338,Lindsey Walker,25,lindsey.walker779@gmail.com,Physics,3.71,2028
62137,Karen Hart,18,karen.hart990@hotmail.com,Computer Science,2.06,2030
21585,Joyce Solis,21,joyce.solis178@gmail.com,Physics,3.49,2027
42681,Bryan Parker,23,bryan.parker936@gmail.com,Chemistry,4.0,2026
97813,Paul Cabrera,22,paul.cabrera417@gmail.com,Physics,2.24,2026
23373,Tiffany Peterson,23,tiffany.peterson844@university.edu,Computer Science,2.6,2029
48263,Ethan Obrien,24,ethan.obrien734@hotmail.com,Physics,3.12,2027
83689,Peter Gilbert,21,peter.gilbert505@yahoo.com,Physics,3.47,2029
32006,Joseph Mccullough,18,joseph.mccullough153@university.edu,Mathematics,3.81,2024
92717,Steven Taylor,18,steven.taylor159@gmail.com,Computer Science,2.56,2025
43875,Emily Herrera,25,emily.herrera497@university.edu,Physics,2.83,2028
21658,Sherry Woods,22,sherry.woods847@gmail.com,Physics,3.23,2030
53017,Pamela Aguirre,20,pamela.aguirre332@hotmail.com,Mathematics,3.11,2029
1951,Randall Nguyen,24,randall.nguyen823@university.edu,Computer Science,3.21,2030
5441,Shawn Phillips,25,mbass@hotmail.com,Mathematics,3.77,2030
10007,Leah Walters,25,leah.walters914@hotmail.com,Physics,3.41,2030
24049,Patrick Faulkner,21,patrick.faulkner270@yahoo.com,Biology,2.88,2028
74460,Mr. William Ward,19,mr..william.ward937@hotmail.com,Chemistry,2.98,2028
43917,Michael Arias,21,michael.arias495@gmail.com,Physics,2.27,2028
48629,Susan Hutchinson,24,susan.hutchinson867@gmail.com,Physics,2.67,2028
92255,Michael Gibson,18,michael.gibson424@gmail.com,Computer Science,2.73,2027
90211,Mr. Jeffrey Duncan,20,mr..jeffrey.duncan657@university.edu,Chemistry,3.64,2030
8832,Kelsey Lynch,23,kelsey.lynch985@gmail.com,Physics,3.32,2026
78677,Kyle Watkins,21,kyle.watkins242@gmail.com,Computer Science,3.01,2027
66369,Bruce Hernandez,22,bruce.hernandez207@yahoo.com,Computer Science,3.81,2029
40171,James Ferguson,21,james.ferguson576@gmail.com,Computer Science,3.18,2026
50516,Christopher Taylor,19,christopher.taylor989@hotmail.com,Biology,3.12,2029
59198,Abigail Booker,18,abigail.booker230@yahoo.com,Computer Science,3.09,2029
89098,Michael Fuentes,19,michael.fuentes791@university.edu,Computer Science,2.48,2028
98053,Vanessa Martinez,22,vanessa.martinez829@university.edu,Physics,3.34,2025
9973,Brenda Smith,20,brenda.smith140@hotmail.com,Physics,3.66,2027
63296,Rebecca Lee,25,rebecca.lee690@hotmail.com,Physics,2.43,2030
77563,Michael Keller,24,michael.keller653@university.edu,Chemistry,1.91,2028
1371,Bailey Duran DDS,22,bailey.duran.dds880@yahoo.com,Biology,3.08,2028
41987,Mary Miller,24,mary.miller757@gmail.com,Physics,2.23,2030
82980,Stephanie Evans,19,stephanie.evans756@yahoo.com,Mathematics,2.7,2027
85343,Shannon James,23,shannon.james833@yahoo.com,Chemistry,2.67,2030
